lenX,lenY,bits,proba
70,22,18,0.13
70,22,19,0.099
70,22,20,0.097
70,22,21,0.062
70,22,22,0.046
70,22,23,0.029
70,22,24,0.024
70,22,25,0.028
70,22,26,0.017
70,22,27,0.01
70,22,28,0.013
70,22,29,0.015
70,22,30,0.01
70,22,31,0.004
70,22,32,0.001
70,21,8,0.158
70,21,9,0.085
70,21,10,0.081
70,21,11,0.056
70,21,12,0.045
70,21,13,0.019
70,21,14,0.007
70,21,15,0.007
70,21,16,0.009
70,21,17,0.007
70,21,18,0.001
70,21,19,0.003
70,21,20,0.001
70,21,21,0.001
70,21,22,0.001
70,21,23,0.0
70,21,24,0.0
70,21,25,0.0
70,21,26,0.0
70,21,27,0.0
70,21,28,0.0
70,21,29,0.0
70,21,30,0.0
70,21,31,0.0
70,21,32,0.0
70,20,8,0.384
70,20,9,0.288
70,20,10,0.215
70,20,11,0.136
70,20,12,0.143
70,20,13,0.088
70,20,14,0.072
70,20,15,0.049
70,20,16,0.04
70,20,17,0.031
70,20,18,0.017
70,20,19,0.012
70,20,20,0.007
70,20,21,0.001
70,20,22,0.006
70,20,23,0.001
70,20,24,0.0
70,20,25,0.001
70,20,26,0.001
70,20,27,0.0
70,20,28,0.001
70,20,29,0.0
70,20,30,0.0
70,20,31,0.001
70,20,32,0.0
70,19,8,0.203
70,19,9,0.128
70,19,10,0.113
70,19,11,0.076
70,19,12,0.044
70,19,13,0.024
70,19,14,0.023
70,19,15,0.012
70,19,16,0.006
70,19,17,0.009
70,19,18,0.001
70,19,19,0.0
70,19,20,0.003
70,19,21,0.001
70,19,22,0.002
70,19,23,0.001
70,19,24,0.0
70,19,25,0.0
70,19,26,0.0
70,19,27,0.0
70,19,28,0.0
70,19,29,0.0
70,19,30,0.0
70,19,31,0.0
70,19,32,0.0
70,18,8,0.458
70,18,9,0.347
70,18,10,0.235
70,18,11,0.203
70,18,12,0.149
70,18,13,0.11
70,18,14,0.087
70,18,15,0.068
70,18,16,0.054
70,18,17,0.027
70,18,18,0.022
70,18,19,0.02
70,18,20,0.013
70,18,21,0.009
70,18,22,0.005
70,18,23,0.001
70,18,24,0.003
70,18,25,0.002
70,18,26,0.0
70,18,27,0.001
70,18,28,0.001
70,18,29,0.0
70,18,30,0.001
70,18,31,0.001
70,18,32,0.0
70,17,8,0.189
70,17,9,0.09
70,17,10,0.068
70,17,11,0.047
70,17,12,0.028
70,17,13,0.016
70,17,14,0.017
70,17,15,0.008
70,17,16,0.002
70,17,17,0.001
70,17,18,0.001
70,17,19,0.0
70,17,20,0.0
70,17,21,0.0
70,17,22,0.0
70,17,23,0.0
70,17,24,0.0
70,17,25,0.0
70,17,26,0.0
70,17,27,0.0
70,17,28,0.0
70,17,29,0.0
70,17,30,0.0
70,17,31,0.0
70,17,32,0.0
70,16,8,0.519
70,16,9,0.443
70,16,10,0.374
70,16,11,0.296
70,16,12,0.258
70,16,13,0.181
70,16,14,0.152
70,16,15,0.116
70,16,16,0.074
70,16,17,0.082
70,16,18,0.047
70,16,19,0.059
70,16,20,0.031
70,16,21,0.029
70,16,22,0.013
70,16,23,0.007
70,16,24,0.006
70,16,25,0.011
70,16,26,0.002
70,16,27,0.003
70,16,28,0.001
70,16,29,0.001
70,16,30,0.001
70,16,31,0.0
70,16,32,0.0
70,15,8,0.182
70,15,9,0.121
70,15,10,0.097
70,15,11,0.061
70,15,12,0.042
70,15,13,0.025
70,15,14,0.013
70,15,15,0.015
70,15,16,0.006
70,15,17,0.007
70,15,18,0.003
70,15,19,0.003
70,15,20,0.0
70,15,21,0.0
70,15,22,0.002
70,15,23,0.0
70,15,24,0.0
70,15,25,0.0
70,15,26,0.0
70,15,27,0.0
70,15,28,0.0
70,15,29,0.0
70,15,30,0.0
70,15,31,0.0
70,15,32,0.0
70,14,8,0.508
70,14,9,0.396
70,14,10,0.312
70,14,11,0.228
70,14,12,0.234
70,14,13,0.156
70,14,14,0.138
70,14,15,0.088
70,14,16,0.083
70,14,17,0.047
70,14,18,0.036
70,14,19,0.024
70,14,20,0.032
70,14,21,0.02
70,14,22,0.01
70,14,23,0.002
70,14,24,0.005
